"Date","Opp","WL","TmFGper","Tm3Pper","TmFTper","OppFGper","Opp3Pper","OppFTper","FTr","TSper","TRBper","ASTper","STLper","BLKper","OffeFGper","OffTOVper","OffORBper","OffFT_d_FGA","DefeFGper","DefTOVper","DefDRBper","DefFT_d_FGA","HomeGame","PlayOff"
"2003-12-20","CLE",FALSE,0.363,0.1,0.826,0.452,0.333,0.743,0.253,0.43,0.49,0.758,0.118,0.063,0.374,0.09,0.263,0.209,0.473,0.145,0.791,0.356,TRUE,FALSE
"2003-12-22","UTA",FALSE,0.342,0.1,0.73,0.493,0.5,0.875,0.487,0.433,0.41,0.538,0.128,0.095,0.349,0.14,0.358,0.355,0.514,0.246,0.5,0.304,TRUE,FALSE
"2003-12-23","NJN",FALSE,0.372,0.214,0.85,0.487,0.375,0.813,0.256,0.449,0.461,0.69,0.111,0.081,0.391,0.147,0.19,0.218,0.526,0.133,0.794,0.167,FALSE,TRUE
"2003-12-26","CLE",TRUE,0.407,0.467,0.833,0.417,0.2,0.8,0.14,0.477,0.484,0.686,0.047,0.081,0.448,0.099,0.273,0.116,0.429,0.12,0.681,0.095,FALSE,FALSE
"2003-12-27","WAS",TRUE,0.406,0.4,0.737,0.427,0.167,0.667,0.198,0.479,0.495,0.692,0.181,0.071,0.448,0.095,0.34,0.146,0.439,0.18,0.682,0.171,TRUE,FALSE
"2003-12-29","MIA",FALSE,0.395,0.4,0.591,0.423,0.412,0.68,0.272,0.458,0.566,0.813,0.092,0.049,0.432,0.125,0.327,0.16,0.468,0.092,0.8,0.218,TRUE,TRUE
"2003-12-30","MIN",FALSE,0.389,0.222,0.652,0.506,0.3,0.586,0.242,0.442,0.484,0.73,0.133,0,0.411,0.079,0.255,0.158,0.526,0.151,0.833,0.221,FALSE,TRUE
"2004-01-02","NYK",TRUE,0.488,0.385,0.724,0.47,0.333,0.8,0.363,0.561,0.537,0.513,0.076,0,0.519,0.155,0.366,0.263,0.5,0.132,0.707,0.193,FALSE,TRUE
"2004-01-03","BOS",FALSE,0.333,0.063,0.741,0.368,0.346,0.622,0.321,0.402,0.505,0.643,0.125,0.08,0.339,0.143,0.235,0.238,0.428,0.14,0.804,0.303,TRUE,TRUE
"2004-01-05","PHO",TRUE,0.375,0.273,0.75,0.407,0.125,0.824,0.227,0.449,0.551,0.758,0.133,0.015,0.409,0.142,0.383,0.17,0.42,0.161,0.738,0.173,TRUE,FALSE
"2004-01-07","MIA",FALSE,0.475,0.1,0.947,0.543,0.455,0.75,0.238,0.538,0.551,0.526,0.069,0.068,0.481,0.128,0.343,0.225,0.579,0.154,0.765,0.3,FALSE,TRUE
"2004-01-09","POR",FALSE,0.322,0.313,0.882,0.437,0.25,0.742,0.189,0.4,0.462,0.759,0.101,0.063,0.35,0.11,0.302,0.167,0.451,0.191,0.684,0.324,TRUE,FALSE
"2004-01-10","NOH",TRUE,0.381,0.4,0.913,0.352,0.304,0.6,0.274,0.473,0.54,0.531,0.078,0.062,0.405,0.145,0.408,0.25,0.392,0.139,0.667,0.17,TRUE,TRUE
"2004-01-13","DET",FALSE,0.437,0.333,0.643,0.43,0.467,0.774,0.161,0.478,0.385,0.711,0.073,0.056,0.46,0.07,0.306,0.103,0.471,0.099,0.476,0.279,TRUE,TRUE
"2004-01-15","MEM",FALSE,0.427,0.308,0.792,0.417,0.455,0.875,0.293,0.502,0.523,0.714,0.137,0.065,0.451,0.185,0.372,0.232,0.476,0.148,0.667,0.333,FALSE,TRUE
"2004-01-17","NYK",FALSE,0.469,0.467,0.722,0.386,0.667,0.818,0.222,0.54,0.494,0.737,0.054,0.118,0.512,0.16,0.256,0.16,0.446,0.11,0.705,0.325,TRUE,TRUE
"2004-01-19","WAS",FALSE,0.425,0.429,0.6,0.382,0.455,0.714,0.188,0.479,0.49,0.647,0.085,0.064,0.463,0.188,0.222,0.113,0.41,0.082,0.709,0.225,FALSE,FALSE
"2004-01-21","ATL",FALSE,0.432,0.273,0.636,0.5,0.4,0.81,0.272,0.48,0.474,0.6,0.104,0.034,0.451,0.134,0.341,0.173,0.541,0.178,0.622,0.23,FALSE,FALSE
"2004-01-23","DAL",FALSE,0.471,0.269,0.444,0.488,0.286,0.857,0.103,0.511,0.531,0.585,0.065,0.032,0.511,0.157,0.325,0.046,0.524,0.122,0.732,0.214,TRUE,TRUE
"2004-01-25","TOR",TRUE,0.522,0.6,0.769,0.351,0.222,0.795,0.388,0.612,0.519,0.686,0.078,0.034,0.567,0.211,0.233,0.299,0.377,0.121,0.702,0.403,TRUE,FALSE
"2004-01-27","LAC",FALSE,0.443,0.4,0.667,0.533,0.4,0.783,0.136,0.493,0.442,0.821,0.1,0.046,0.477,0.122,0.267,0.091,0.56,0.158,0.688,0.24,FALSE,FALSE
"2004-01-28","DEN",FALSE,0.463,0.429,0.594,0.494,0.25,0.825,0.4,0.526,0.358,0.703,0.103,0.027,0.5,0.138,0.196,0.238,0.506,0.154,0.571,0.407,FALSE,TRUE
"2004-01-30","GSW",FALSE,0.341,0.455,0.593,0.507,0.412,0.759,0.307,0.405,0.479,0.5,0.098,0.019,0.369,0.123,0.339,0.182,0.556,0.193,0.714,0.31,FALSE,FALSE
"2004-01-31","POR",FALSE,0.424,0.2,0.619,0.488,0.263,0.739,0.228,0.469,0.517,0.718,0.083,0.079,0.446,0.098,0.265,0.141,0.518,0.124,0.825,0.207,FALSE,FALSE
"2004-02-02","SEA",FALSE,0.487,0.333,0.789,0.476,0.417,0.737,0.244,0.562,0.514,0.553,0.081,0.042,0.526,0.139,0.333,0.192,0.565,0.106,0.694,0.167,FALSE,FALSE
"2004-02-04","UTA",TRUE,0.532,0.429,0.793,0.375,0.111,0.72,0.468,0.635,0.583,0.697,0.076,0.042,0.581,0.251,0.231,0.371,0.381,0.133,0.783,0.225,FALSE,FALSE
"2004-02-06","HOU",FALSE,0.369,0.333,0.722,0.437,0.182,0.9,0.214,0.435,0.512,0.613,0.089,0.033,0.399,0.124,0.255,0.155,0.451,0.167,0.886,0.254,FALSE,TRUE
"2004-02-10","IND",FALSE,0.436,0.273,0.722,0.481,0.429,0.741,0.231,0.489,0.512,0.735,0.121,0.071,0.455,0.181,0.286,0.167,0.539,0.136,0.75,0.26,TRUE,TRUE
"2004-02-12","BOS",TRUE,0.513,0.478,0.727,0.369,0.263,0.606,0.282,0.61,0.474,0.825,0.115,0.062,0.583,0.17,0.237,0.205,0.399,0.169,0.632,0.238,TRUE,TRUE
"2004-02-17","TOR",TRUE,0.326,0.667,0.684,0.303,0.5,0.84,0.213,0.385,0.537,0.517,0.113,0.094,0.348,0.11,0.339,0.146,0.342,0.171,0.75,0.276,TRUE,FALSE
"2004-02-20","SAC",FALSE,0.386,0.278,0.714,0.427,0.545,0.818,0.159,0.441,0.537,0.735,0.111,0.033,0.415,0.113,0.288,0.114,0.5,0.13,0.837,0.11,TRUE,TRUE
"2004-02-21","MEM",FALSE,0.418,0.308,0.778,0.421,0.308,0.771,0.456,0.517,0.5,0.455,0.063,0.048,0.443,0.129,0.25,0.354,0.447,0.102,0.762,0.487,TRUE,TRUE
"2004-02-25","DET",FALSE,0.416,0.125,0.767,0.479,0.667,0.75,0.39,0.488,0.48,0.75,0.033,0.045,0.422,0.166,0.286,0.299,0.507,0.132,0.65,0.452,TRUE,TRUE
"2004-02-26","WAS",FALSE,0.393,0.353,0.833,0.451,0.444,0.68,0.214,0.473,0.422,0.606,0.072,0.123,0.429,0.156,0.184,0.179,0.476,0.162,0.707,0.207,FALSE,FALSE
"2004-02-28","GSW",TRUE,0.39,0.444,0.576,0.273,0.308,0.633,0.402,0.451,0.517,0.688,0.061,0.123,0.415,0.119,0.196,0.232,0.313,0.082,0.729,0.192,TRUE,FALSE
"2004-03-01","CLE",TRUE,0.378,0.368,0.793,0.361,0.083,0.769,0.354,0.485,0.5,0.71,0.071,0.099,0.421,0.129,0.431,0.28,0.367,0.145,0.571,0.241,TRUE,FALSE
"2004-03-03","NOH",FALSE,0.419,0.381,0.773,0.41,0.375,0.703,0.256,0.507,0.534,0.667,0.042,0.149,0.465,0.136,0.275,0.198,0.446,0.083,0.75,0.313,FALSE,TRUE
"2004-03-06","PHI",FALSE,0.4,0.222,0.769,0.447,0.3,0.743,0.325,0.481,0.43,0.656,0.056,0.106,0.425,0.116,0.234,0.25,0.467,0.116,0.667,0.342,FALSE,FALSE
"2004-03-09","PHI",FALSE,0.375,0.15,0.706,0.444,0.375,0.792,0.193,0.424,0.462,0.545,0.091,0.089,0.392,0.077,0.226,0.136,0.486,0.145,0.789,0.264,TRUE,FALSE
"2004-03-10","DET",FALSE,0.309,0.417,0.588,0.547,0.385,0.786,0.21,0.367,0.482,0.56,0.161,0.081,0.34,0.177,0.275,0.123,0.58,0.213,0.813,0.147,FALSE,TRUE
"2004-03-12","NJN",FALSE,0.368,0.353,0.778,0.469,0.278,0.636,0.237,0.453,0.482,0.536,0.098,0.095,0.408,0.177,0.2,0.184,0.5,0.157,0.8,0.086,FALSE,TRUE
"2004-03-13","LAL",FALSE,0.383,0.214,0.516,0.39,0.375,0.735,0.383,0.428,0.485,0.581,0.113,0.058,0.401,0.137,0.222,0.198,0.409,0.164,0.787,0.325,TRUE,TRUE
"2004-03-16","CLE",FALSE,0.396,0.25,0.632,0.452,0.615,0.655,0.209,0.438,0.43,0.611,0.09,0.15,0.412,0.168,0.32,0.132,0.495,0.159,0.54,0.204,FALSE,FALSE
"2004-03-19","TOR",TRUE,0.463,0.273,0.63,0.463,0.278,0.706,0.329,0.511,0.524,0.763,0.1,0.129,0.482,0.122,0.356,0.207,0.494,0.163,0.718,0.15,FALSE,FALSE
"2004-03-20","NYK",TRUE,0.464,0.2,0.677,0.386,0.273,0.583,0.449,0.526,0.506,0.781,0.068,0.181,0.478,0.171,0.282,0.304,0.404,0.122,0.688,0.169,TRUE,TRUE
"2004-03-22","IND",FALSE,0.431,0.2,0.722,0.397,0.385,0.919,0.25,0.482,0.513,0.516,0.109,0.231,0.444,0.208,0.231,0.181,0.429,0.113,0.78,0.436,FALSE,TRUE
"2004-03-23","NJN",FALSE,0.4,0.615,0.722,0.427,0.308,0.727,0.24,0.488,0.43,0.667,0.137,0.065,0.453,0.153,0.317,0.173,0.453,0.159,0.553,0.213,TRUE,TRUE
"2004-03-26","MIL",FALSE,0.452,0.444,0.5,0.522,0.333,0.837,0.194,0.52,0.477,0.714,0.052,0.063,0.516,0.114,0.264,0.097,0.536,0.126,0.8,0.594,TRUE,TRUE
"2004-03-27","ATL",FALSE,0.393,0.19,0.7,0.382,0.368,0.8,0.225,0.45,0.478,0.486,0.083,0.035,0.416,0.141,0.3,0.157,0.428,0.176,0.69,0.421,FALSE,FALSE
"2004-03-29","MIA",FALSE,0.392,0.316,0.824,0.432,0.286,0.829,0.43,0.511,0.588,0.419,0.053,0.033,0.43,0.153,0.341,0.354,0.469,0.085,0.818,0.358,FALSE,TRUE
"2004-03-31","ORL",TRUE,0.478,0.563,0.737,0.402,0.25,0.783,0.211,0.554,0.44,0.512,0.086,0.08,0.528,0.117,0.295,0.156,0.42,0.156,0.574,0.207,FALSE,FALSE
"2004-04-02","LAC",TRUE,0.413,0.471,0.8,0.368,0.444,0.837,0.24,0.496,0.483,0.721,0.075,0.081,0.452,0.073,0.271,0.192,0.389,0.109,0.702,0.379,TRUE,FALSE
"2004-04-03","MIA",FALSE,0.345,0.2,0.833,0.398,0.292,0.833,0.276,0.425,0.44,0.7,0.021,0.031,0.362,0.118,0.228,0.23,0.438,0.124,0.721,0.227,TRUE,TRUE
"2004-04-07","NYK",FALSE,0.354,0.304,0.76,0.453,0.333,0.833,0.316,0.456,0.443,0.536,0.077,0.045,0.399,0.126,0.208,0.241,0.473,0.154,0.725,0.333,FALSE,TRUE
"2004-04-09","ATL",FALSE,0.463,0.545,0.765,0.494,0.385,0.9,0.207,0.564,0.494,0.553,0.083,0.063,0.537,0.197,0.275,0.159,0.551,0.109,0.698,0.202,TRUE,FALSE
"2004-04-11","TOR",TRUE,0.44,0.348,0.684,0.441,0.111,0.828,0.418,0.529,0.542,0.55,0.046,0.093,0.484,0.122,0.229,0.286,0.452,0.117,0.854,0.258,FALSE,FALSE
"2004-04-12","ORL",FALSE,0.358,0.364,0.692,0.407,0.143,0.667,0.321,0.454,0.485,0.69,0.045,0.054,0.407,0.106,0.22,0.222,0.414,0.058,0.745,0.321,TRUE,FALSE
"2004-04-14","IND",FALSE,0.42,0.357,0.667,0.42,0.316,0.794,0.205,0.5,0.414,0.541,0.078,0.097,0.477,0.077,0.208,0.136,0.457,0.094,0.652,0.333,FALSE,TRUE
"2004-11-05","NJN",FALSE,0.371,0.353,0.593,0.507,0.308,0.886,0.257,0.453,0.479,0.538,0.073,0.065,0.429,0.14,0.328,0.152,0.533,0.249,0.743,0.413,TRUE,TRUE
"2004-11-06","IND",FALSE,0.449,0.278,0.714,0.515,0.478,0.808,0.269,0.516,0.514,0.6,0.119,0.093,0.481,0.209,0.366,0.192,0.598,0.251,0.71,0.318,FALSE,TRUE
"2004-11-09","PHO",FALSE,0.33,0.048,0.647,0.4,0.318,0.852,0.181,0.365,0.491,0.71,0.098,0.103,0.335,0.129,0.333,0.117,0.444,0.132,0.721,0.288,TRUE,TRUE
"2004-11-13","LAC",FALSE,0.427,0.467,0.613,0.419,0.5,0.8,0.378,0.502,0.529,0.686,0.054,0.029,0.47,0.103,0.267,0.232,0.439,0.107,0.81,0.432,TRUE,FALSE
"2004-11-16","SAC",FALSE,0.446,0.5,0.667,0.461,0.423,0.842,0.196,0.53,0.565,0.463,0.074,0.04,0.511,0.153,0.392,0.13,0.533,0.115,0.78,0.421,FALSE,TRUE
"2004-11-17","GSW",FALSE,0.402,0.333,0.857,0.44,0.476,0.737,0.171,0.482,0.471,0.788,0.111,0.032,0.445,0.214,0.25,0.146,0.5,0.199,0.698,0.167,FALSE,FALSE
"2004-11-19","DEN",FALSE,0.421,0.214,0.737,0.472,0.333,0.839,0.25,0.48,0.506,0.719,0.051,0.035,0.441,0.207,0.15,0.184,0.507,0.157,0.892,0.361,FALSE,TRUE
"2004-11-21","LAL",FALSE,0.463,0.304,0.667,0.432,0.458,0.677,0.225,0.529,0.388,0.757,0.099,0.018,0.506,0.12,0.154,0.15,0.5,0.152,0.587,0.259,FALSE,FALSE
"2004-11-22","PHO",FALSE,0.381,0.278,0.565,0.425,0.233,0.806,0.274,0.436,0.469,0.438,0.065,0.06,0.411,0.153,0.296,0.155,0.469,0.138,0.69,0.313,FALSE,TRUE
"2004-11-24","UTA",TRUE,0.441,0.375,0.875,0.468,0.222,0.735,0.588,0.59,0.405,0.567,0.053,0.015,0.485,0.157,0.152,0.515,0.481,0.179,0.61,0.325,FALSE,FALSE
"2004-11-27","CLE",FALSE,0.4,0.2,0.667,0.464,0.444,0.625,0.343,0.459,0.417,0.607,0.07,0.015,0.414,0.157,0.214,0.229,0.512,0.141,0.619,0.119,FALSE,FALSE
"2004-12-01","LAL",TRUE,0.395,0.313,0.826,0.419,0.31,0.765,0.267,0.479,0.58,0.647,0.1,0.089,0.424,0.119,0.34,0.221,0.48,0.173,0.854,0.176,TRUE,FALSE
"2004-12-03","MIA",FALSE,0.375,0.412,0.571,0.506,0.45,0.615,0.159,0.43,0.438,0.727,0.045,0.051,0.415,0.105,0.245,0.091,0.563,0.126,0.675,0.203,TRUE,TRUE
"2004-12-04","WAS",FALSE,0.437,0.294,0.875,0.353,0.385,0.682,0.338,0.539,0.588,0.516,0.044,0.139,0.472,0.256,0.447,0.296,0.382,0.071,0.702,0.353,FALSE,TRUE
"2004-12-06","SAS",FALSE,0.39,0.25,0.8,0.418,0.526,0.75,0.195,0.449,0.427,0.633,0.088,0.117,0.409,0.169,0.174,0.156,0.481,0.178,0.698,0.19,TRUE,TRUE
"2004-12-08","CLE",TRUE,0.529,0.556,0.872,0.363,0.273,0.774,0.557,0.648,0.582,0.595,0.076,0.101,0.564,0.187,0.344,0.486,0.381,0.114,0.745,0.3,TRUE,FALSE
"2004-12-10","PHI",FALSE,0.4,0.28,0.708,0.43,0.385,0.8,0.3,0.486,0.5,0.781,0.1,0.091,0.444,0.158,0.318,0.213,0.462,0.143,0.711,0.253,TRUE,TRUE
"2004-12-11","MIN",TRUE,0.464,0.5,0.542,0.359,0.24,0.889,0.286,0.523,0.515,0.59,0.033,0.03,0.512,0.129,0.32,0.155,0.391,0.099,0.698,0.174,TRUE,FALSE
"2004-12-13","DAL",FALSE,0.526,0.222,0.583,0.415,0.294,0.724,0.154,0.558,0.532,0.707,0.065,0.031,0.551,0.209,0.294,0.09,0.445,0.129,0.711,0.256,TRUE,TRUE
"2004-12-15","MEM",TRUE,0.467,0.529,0.85,0.443,0.333,0.826,0.267,0.573,0.545,0.686,0.105,0.102,0.527,0.134,0.273,0.227,0.493,0.166,0.818,0.271,FALSE,TRUE
"2004-12-16","MIL",TRUE,0.493,0.2,0.636,0.388,0.333,0.643,0.319,0.54,0.55,0.559,0.059,0.127,0.514,0.151,0.286,0.203,0.4,0.116,0.756,0.106,TRUE,FALSE
"2004-12-18","IND",TRUE,0.375,0.25,0.656,0.306,0.063,0.621,0.4,0.452,0.569,0.633,0.065,0.058,0.4,0.161,0.333,0.263,0.312,0.101,0.754,0.212,TRUE,TRUE
"2004-12-20","POR",TRUE,0.467,0.286,0.818,0.39,0.385,0.75,0.293,0.543,0.483,0.686,0.069,0.058,0.493,0.133,0.256,0.24,0.421,0.139,0.66,0.22,TRUE,FALSE
"2004-12-22","DET",TRUE,0.471,0.375,0.81,0.356,0.333,0.789,0.3,0.562,0.43,0.485,0.115,0.111,0.514,0.185,0.207,0.243,0.385,0.151,0.56,0.172,FALSE,TRUE
"2004-12-26","MIL",FALSE,0.449,0.353,0.889,0.476,0.25,0.857,0.231,0.535,0.474,0.743,0.022,0.05,0.487,0.165,0.289,0.205,0.482,0.131,0.65,0.214,FALSE,FALSE
"2004-12-28","NJN",FALSE,0.435,0.4,0.71,0.382,0.2,0.767,0.5,0.529,0.539,0.556,0.033,0.049,0.468,0.241,0.219,0.355,0.401,0.127,0.773,0.303,TRUE,TRUE
"2005-01-01","ORL",TRUE,0.475,0.471,0.778,0.375,0.182,0.7,0.338,0.571,0.529,0.579,0.113,0.072,0.525,0.171,0.289,0.263,0.388,0.156,0.714,0.35,TRUE,FALSE
"2005-01-03","DET",FALSE,0.341,0.429,0.813,0.438,0.333,0.792,0.188,0.435,0.512,0.724,0.082,0.049,0.394,0.124,0.327,0.153,0.466,0.144,0.757,0.26,TRUE,TRUE
"2005-01-05","NOH",TRUE,0.444,0.214,0.824,0.366,0.333,0.667,0.472,0.546,0.577,0.5,0.042,0.127,0.465,0.195,0.297,0.389,0.421,0.095,0.829,0.244,FALSE,FALSE
"2005-01-07","UTA",TRUE,0.408,0.267,0.733,0.366,0.571,0.667,0.423,0.499,0.447,0.793,0.131,0.172,0.437,0.184,0.233,0.31,0.394,0.219,0.667,0.31,TRUE,FALSE
"2005-01-08","BOS",TRUE,0.482,0.412,0.682,0.429,0.316,0.65,0.265,0.55,0.512,0.8,0.086,0.062,0.524,0.123,0.282,0.181,0.464,0.155,0.702,0.155,TRUE,TRUE
"2005-01-10","GSW",TRUE,0.457,0.462,0.636,0.329,0.429,0.684,0.272,0.518,0.54,0.649,0.063,0.109,0.494,0.166,0.289,0.173,0.388,0.185,0.735,0.342,TRUE,FALSE
"2005-01-12","PHI",TRUE,0.488,0.44,0.905,0.378,0.2,0.813,0.256,0.603,0.625,0.775,0.085,0.075,0.555,0.157,0.351,0.232,0.396,0.144,0.86,0.159,TRUE,TRUE
"2005-01-15","NYK",TRUE,0.447,0.389,0.688,0.378,0.2,0.741,0.211,0.518,0.516,0.676,0.055,0.125,0.493,0.17,0.2,0.145,0.39,0.096,0.765,0.244,TRUE,FALSE
"2005-01-17","NYK",TRUE,0.407,0.389,0.75,0.41,0.214,0.704,0.247,0.49,0.596,0.485,0.023,0.078,0.451,0.159,0.37,0.185,0.429,0.082,0.813,0.244,FALSE,FALSE
"2005-01-19","BOS",FALSE,0.35,0.19,0.852,0.407,0.214,0.767,0.338,0.452,0.505,0.821,0.086,0.149,0.375,0.148,0.244,0.288,0.426,0.113,0.75,0.284,FALSE,TRUE
"2005-01-21","ATL",TRUE,0.459,0.313,0.71,0.341,0.3,0.667,0.419,0.542,0.425,0.676,0.126,0.139,0.493,0.138,0.308,0.297,0.36,0.146,0.521,0.317,TRUE,FALSE
"2005-01-22","DET",TRUE,0.494,0.267,0.8,0.425,0.286,0.758,0.325,0.568,0.45,0.658,0.126,0.061,0.519,0.137,0.265,0.26,0.438,0.163,0.587,0.342,FALSE,TRUE
"2005-01-24","ATL",TRUE,0.487,0.563,0.857,0.325,0.222,0.824,0.368,0.606,0.465,0.703,0.077,0.07,0.546,0.137,0.225,0.316,0.338,0.136,0.674,0.35,FALSE,FALSE
"2005-01-25","DEN",TRUE,0.488,0.292,0.857,0.481,0.333,0.811,0.341,0.588,0.573,0.55,0.102,0.088,0.53,0.16,0.297,0.293,0.5,0.13,0.842,0.39,TRUE,TRUE
"2005-01-27","CHA",TRUE,0.532,0.375,0.765,0.466,0.588,0.833,0.221,0.598,0.507,0.634,0.077,0.036,0.571,0.142,0.176,0.169,0.534,0.165,0.848,0.205,TRUE,FALSE
"2005-01-29","BOS",FALSE,0.407,0.4,0.6,0.429,0.5,0.78,0.432,0.503,0.566,0.545,0.072,0.077,0.469,0.172,0.302,0.259,0.493,0.146,0.85,0.457,TRUE,TRUE
"2005-02-01","NJN",FALSE,0.472,0.4,0.657,0.5,0.438,0.963,0.486,0.555,0.486,0.618,0.087,0.069,0.514,0.171,0.237,0.319,0.547,0.131,0.781,0.351,FALSE,TRUE
"2005-02-05","MIA",FALSE,0.43,0.294,0.667,0.494,0.385,0.625,0.314,0.496,0.511,0.351,0.049,0.03,0.459,0.133,0.191,0.209,0.525,0.119,0.86,0.316,FALSE,TRUE
"2005-02-08","DAL",TRUE,0.469,0.533,0.719,0.372,0.4,0.8,0.395,0.563,0.583,0.5,0.052,0.071,0.519,0.136,0.34,0.284,0.442,0.092,0.816,0.279,FALSE,TRUE
"2005-02-09","HOU",FALSE,0.368,0.346,0.619,0.5,0.4,0.68,0.221,0.441,0.5,0.6,0.076,0.075,0.416,0.111,0.333,0.137,0.537,0.106,0.711,0.207,FALSE,TRUE
"2005-02-13","MIN",TRUE,0.402,0.286,0.85,0.4,0.4,0.778,0.244,0.479,0.505,0.606,0.049,0.038,0.427,0.108,0.364,0.207,0.422,0.087,0.633,0.078,FALSE,FALSE
"2005-02-15","SAC",TRUE,0.53,0.222,0.729,0.425,0.333,0.767,0.727,0.614,0.573,0.686,0.061,0.042,0.545,0.179,0.241,0.53,0.454,0.115,0.783,0.264,TRUE,TRUE
"2005-02-16","TOR",TRUE,0.579,0.733,0.846,0.514,0.5,0.875,0.342,0.692,0.59,0.545,0.062,0.096,0.651,0.186,0.259,0.289,0.588,0.137,0.853,0.378,FALSE,FALSE
"2005-02-22","MIA",TRUE,0.396,0.435,0.633,0.5,0.353,0.52,0.313,0.481,0.529,0.5,0.106,0,0.448,0.121,0.305,0.198,0.537,0.17,0.837,0.159,TRUE,TRUE
"2005-02-23","CLE",FALSE,0.432,0.333,0.676,0.453,0.143,0.756,0.459,0.511,0.434,0.344,0.085,0.088,0.459,0.16,0.233,0.311,0.46,0.154,0.65,0.413,FALSE,FALSE
"2005-02-25","WAS",TRUE,0.407,0.44,0.762,0.391,0.158,0.682,0.244,0.509,0.479,0.686,0.084,0.137,0.471,0.166,0.341,0.186,0.408,0.15,0.596,0.163,TRUE,TRUE
"2005-02-26","CHA",TRUE,0.419,0.467,0.806,0.402,0.2,0.719,0.419,0.536,0.523,0.548,0.045,0.091,0.466,0.162,0.31,0.338,0.409,0.094,0.717,0.28,FALSE,FALSE
"2005-03-01","HOU",FALSE,0.372,0.125,0.725,0.556,0.643,0.952,0.513,0.465,0.512,0.552,0.067,0.015,0.385,0.128,0.34,0.372,0.611,0.091,0.781,0.247,TRUE,TRUE
"2005-03-04","SAS",FALSE,0.535,0.2,0.759,0.446,0.3,0.846,0.408,0.591,0.473,0.421,0.085,0.079,0.542,0.2,0.219,0.31,0.482,0.145,0.667,0.265,FALSE,TRUE
"2005-03-05","MIL",FALSE,0.439,0.217,0.714,0.407,0.364,0.75,0.171,0.493,0.467,0.528,0.107,0.04,0.47,0.17,0.256,0.122,0.43,0.14,0.653,0.244,FALSE,FALSE
"2005-03-07","MIL",TRUE,0.452,0.375,0.783,0.458,0.364,0.6,0.315,0.541,0.558,0.758,0.056,0,0.493,0.186,0.289,0.247,0.486,0.144,0.821,0.208,TRUE,FALSE
"2005-03-09","POR",TRUE,0.429,0.375,0.65,0.438,0.2,0.818,0.22,0.486,0.475,0.564,0.132,0.034,0.462,0.107,0.313,0.143,0.445,0.219,0.719,0.422,FALSE,FALSE
"2005-03-11","SEA",TRUE,0.422,0.438,0.742,0.415,0.381,0.778,0.373,0.517,0.524,0.457,0.075,0.082,0.464,0.15,0.375,0.277,0.463,0.153,0.667,0.256,FALSE,TRUE
"2005-03-13","LAC",FALSE,0.344,0.364,0.8,0.423,0,0.742,0.111,0.413,0.484,0.613,0.126,0.074,0.389,0.129,0.309,0.089,0.423,0.151,0.725,0.324,FALSE,FALSE
"2005-03-15","SEA",FALSE,0.393,0.2,0.688,0.478,0.25,0.682,0.381,0.474,0.457,0.667,0.034,0.088,0.423,0.093,0.352,0.262,0.5,0.153,0.6,0.435,TRUE,TRUE
"2005-03-16","NJN",FALSE,0.387,0.304,0.731,0.476,0.294,0.708,0.347,0.486,0.471,0.724,0.056,0.062,0.433,0.139,0.209,0.253,0.506,0.098,0.727,0.207,FALSE,TRUE
"2005-03-18","NOH",FALSE,0.377,0.478,0.794,0.389,0.077,0.676,0.493,0.536,0.511,0.731,0.022,0.156,0.457,0.192,0.275,0.391,0.394,0.087,0.692,0.256,TRUE,FALSE
"2005-03-19","PHI",TRUE,0.374,0.304,0.864,0.355,0.25,0.806,0.242,0.467,0.5,0.5,0.091,0.054,0.412,0.122,0.264,0.209,0.388,0.186,0.778,0.382,FALSE,TRUE
"2005-03-21","ATL",TRUE,0.475,0.25,0.862,0.436,0.4,0.724,0.363,0.566,0.506,0.632,0.069,0.068,0.5,0.097,0.306,0.313,0.449,0.117,0.683,0.269,TRUE,FALSE
"2005-03-23","TOR",TRUE,0.468,0.273,0.76,0.318,0.259,0.857,0.325,0.534,0.538,0.556,0.063,0.069,0.487,0.162,0.225,0.247,0.359,0.126,0.784,0.282,FALSE,FALSE
"2005-03-25","BOS",TRUE,0.436,0.294,0.7,0.373,0.15,0.808,0.385,0.515,0.451,0.588,0.044,0.079,0.468,0.108,0.205,0.269,0.392,0.121,0.681,0.253,FALSE,TRUE
"2005-03-26","IND",TRUE,0.4,0.077,0.833,0.413,0.321,0.75,0.525,0.508,0.545,0.594,0.073,0.077,0.406,0.124,0.283,0.438,0.469,0.115,0.833,0.263,TRUE,TRUE
"2005-03-28","MEM",TRUE,0.455,0.5,0.818,0.436,0.278,0.684,0.286,0.542,0.519,0.657,0.079,0.083,0.494,0.13,0.244,0.234,0.468,0.131,0.8,0.167,TRUE,TRUE
"2005-03-30","CHA",TRUE,0.452,0.632,0.824,0.424,0.455,0.917,0.202,0.557,0.559,0.658,0.065,0.081,0.524,0.179,0.372,0.167,0.453,0.103,0.72,0.259,FALSE,FALSE
"2005-03-31","CLE",TRUE,0.469,0.167,0.667,0.393,0.222,0.629,0.444,0.527,0.539,0.658,0.064,0.04,0.481,0.134,0.349,0.296,0.405,0.108,0.717,0.262,TRUE,FALSE
